offer_uid,diff_type
ft_200JPKM,DELETED
ft_200JMWF,DELETED
ft_200JMTT,DELETED
ft_200JNBV,DELETED
ft_200JLTN,DELETED
ft_200JMZD,DELETED
ft_200HGBG,DELETED
ft_200HGTP,DELETED
ft_200HBMQ,DELETED
ft_200HFHJ,DELETED
ft_200JLCZ,DELETED
ft_200HBSZ,DELETED
ft_200JLSW,DELETED
ft_200JSXC,DELETED
ft_200JKFQ,DELETED
ft_200JJDY,DELETED
ft_200JNGM,DELETED
ft_200JJQV,DELETED
ft_200JTZY,DELETED
ft_200JTZB,DELETED
ft_200GYPY,DELETED
ft_200JVPM,DELETED
ft_200GZCZ,DELETED
ft_200JKHV,DELETED
ft_200JKHL,DELETED
ft_200HCPS,DELETED
ft_200GWNV,DELETED
ft_200JJPV,DELETED
ft_200HDPX,DELETED
ft_200GVGR,DELETED
ft_200JRXK,DELETED
ft_200JPWC,DELETED
ft_200GYJX,DELETED
ft_200JJLQ,DELETED
ft_200HDFH,DELETED
ft_200GXTH,DELETED
ft_200JVPR,DELETED
ft_200JLNZ,DELETED
ft_200JRRH,DELETED
ft_200GZSD,DELETED
ft_200JQDG,DELETED
ft_200GWFB,DELETED
ft_200JNYN,DELETED
ft_200JKPT,DELETED
ft_200JLCX,DELETED
ft_200JRQX,DELETED
ft_200GZKG,DELETED
ft_200JQLY,DELETED
ft_200JQQG,DELETED
ft_200GXYG,DELETED
ft_200HFMN,DELETED
ft_200HFGW,DELETED
ft_200HBTN,DELETED
ft_200JSHC,DELETED
ft_200GXQS,DELETED
ft_200GXWD,DELETED
ft_200JMSC,DELETED
ft_200JSTR,DELETED
ft_200JMSX,DELETED
ft_200JLPS,DELETED
ft_200JLXC,DELETED
ft_200JVKP,DELETED
ft_200HBRZ,DELETED
ft_200GVXX,DELETED
ft_200GVST,DELETED
ft_200HHGN,DELETED
ft_200JJYF,DELETED
ft_200HDWR,DELETED
ft_200JPZT,DELETED
ft_200HHJB,DELETED
ft_200JHSZ,DELETED
ft_200JJSX,DELETED
ft_200JQDD,DELETED
ft_200HBBY,DELETED
ft_200GZHJ,DELETED
ft_200JRKN,DELETED
ft_200GWHC,DELETED
ft_200GXHC,DELETED
ft_200HCMB,DELETED
ft_200HHHJ,DELETED
ft_200JPCJ,DELETED
ft_200GVMS,DELETED
ft_200JQSQ,DELETED
ft_200GXDL,DELETED
ft_200JSMB,DELETED
ft_200GYZN,DELETED
ft_200JRHT,DELETED
ft_200GZPZ,DELETED
ft_200JTRS,DELETED
ft_200JLCS,DELETED
ft_200GXPS,DELETED
ft_200GYWB,DELETED
ft_200HFJG,DELETED
ft_200JHZS,DELETED
ft_200JSHM,DELETED
ft_200GZTD,DELETED
ft_200HBGV,DELETED
ft_200HGSQ,DELETED
ft_200JRMK,DELETED
ft_200JLHQ,DELETED
ft_200JTXW,DELETED
ft_200GVQX,DELETED
ft_200HCTM,DELETED
ft_200JTKQ,DELETED
ft_200JRZB,DELETED
ft_200JMRH,DELETED
ft_200JLYC,DELETED
ft_200GYYG,DELETED
ft_200GWQB,DELETED
ft_200HCRF,DELETED
ft_200GZDZ,DELETED
ft_200HBBL,DELETED
ft_200HDND,DELETED
ft_200HCCD,DELETED
ft_200HFTD,DELETED
ft_200JTQV,DELETED
ft_200JLLG,DELETED
ft_200HCVC,DELETED
ft_200JSNZ,DELETED
ft_200JQRK,DELETED
ft_200JJWB,DELETED
ft_200GWKM,DELETED
ft_200JVRM,DELETED
ft_200JPKW,DELETED
ft_200JNVT,DELETED
ft_200GWXC,DELETED
ft_200GYFV,DELETED
ft_200HCWY,DELETED
ft_200GVRT,DELETED
ft_200JLJJ,DELETED
ft_200HFPV,DELETED
ft_200GRJL,DELETED
ft_200JVBB,DELETED
ft_200JRCL,DELETED
ft_200GWFC,DELETED
ft_200JQQF,DELETED
ft_200JRSD,DELETED
ft_200JQCB,DELETED
ft_200JHSB,DELETED
ft_200JKRF,DELETED
ft_200GRHQ,DELETED
ft_200JKDW,DELETED
ft_200JLBV,DELETED
ft_200JRJF,DELETED
ft_200HBSC,DELETED
ft_200GYLP,DELETED
ft_200JMLL,DELETED
ft_200GVXR,DELETED
ft_200JNML,DELETED
ft_200JLNN,DELETED
ft_200JPRG,DELETED
ft_200GWNF,DELETED
ft_200HCGK,DELETED
ft_200JQXN,DELETED
ft_200JJVY,DELETED
ft_200GWTL,DELETED
ft_200JPRY,DELETED
ft_200JPFC,DELETED
ft_200JNLZ,DELETED
ft_200HHJC,DELETED
ft_200JTDN,DELETED
ft_200JLYM,DELETED
ft_200HBKN,DELETED
ft_200HHGV,DELETED
ft_200GXVD,DELETED
ft_200HGVR,DELETED
ft_200HBNM,DELETED
ft_200JSMK,DELETED
ft_200JPJQ,DELETED
ft_200JLHT,DELETED
ft_200JRJN,DELETED
ft_200JVBV,DELETED
ft_200GWDL,DELETED
ft_200JVMP,DELETED
ft_200JLMX,DELETED
ft_200GZHG,DELETED
ft_200HDVP,DELETED
ft_200GZKB,DELETED
ft_200HCZZ,DELETED
ft_200JHSK,DELETED
ft_200JPZY,DELETED
ft_200HHDT,DELETED
ft_200HHBN,DELETED
ft_200JLNF,DELETED
ft_200GZZY,DELETED
ft_200GYZY,DELETED
ft_200JLPL,DELETED
ft_200HDLH,DELETED
ft_200HDVJ,DELETED
ft_200HBBS,DELETED
ft_200JVBR,DELETED
ft_200GYYS,DELETED
ft_200JLBB,DELETED
ft_200JJLD,DELETED
ft_200HCJJ,DELETED
ft_200JLPD,DELETED
ft_200JTNX,DELETED
ft_200JVPL,DELETED
ft_200JTYW,DELETED
ft_200JQHL,DELETED
ft_200JPNZ,DELETED
ft_200JKCF,DELETED
ft_200JJPF,DELETED
ft_200HHFB,DELETED
ft_200JVJG,DELETED
ft_200GVJD,DELETED
ft_200HCCS,DELETED
ft_200HBRV,DELETED
ft_200GXRV,DELETED
ft_200GXVL,DELETED
ft_200GYWN,DELETED
ft_200JTHT,DELETED
ft_200HFWN,DELETED
ft_200HDTH,DELETED
ft_200JJNB,DELETED
ft_200GRBW,DELETED
ft_200JKGJ,DELETED
ft_200HCRQ,DELETED
ft_200HDYD,DELETED
ft_200JRRK,DELETED
ft_200JRVB,DELETED
ft_200JTDZ,DELETED
ft_200GZVF,DELETED
ft_200JKNR,DELETED
ft_200GXLB,DELETED
ft_200JRPS,DELETED
ft_200JNNB,DELETED
ft_200JKNB,DELETED
ft_200JRWC,DELETED
ft_200JPQH,DELETED
ft_200GWDQ,DELETED
ft_200HCNL,DELETED
ft_200GXRP,DELETED
ft_200JJHH,DELETED
ft_200GYKH,DELETED
ft_200JPCV,DELETED
ft_200GXCP,DELETED
ft_200GVSV,DELETED
ft_200HGJK,DELETED
ft_200GYYJ,DELETED
ft_200GVKD,DELETED
ft_200HDVL,DELETED
ft_200JSVW,DELETED
ft_200HGJJ,DELETED
ft_200JSHK,DELETED
ft_200GWFT,DELETED
ft_200JPSK,DELETED
ft_200JNJL,DELETED
ft_200HGLR,DELETED
ft_200JRFR,DELETED
ft_200HBQZ,DELETED
ft_200HFTN,DELETED
ft_200JJLS,DELETED
ft_200GRCW,DELETED
ft_200GWCR,DELETED
ft_200JQLM,DELETED
ft_200JSWQ,DELETED
ft_200JLZY,DELETED
ft_200JKNX,DELETED
ft_200HGQV,DELETED
ft_200JVDY,DELETED
ft_200JNJD,DELETED
ft_200JSZD,DELETED
ft_200JQHW,DELETED
ft_200JMHD,DELETED
ft_200HGVJ,DELETED
ft_200JRQH,DELETED
ft_200HBJK,DELETED
ft_200JMMF,DELETED
ft_200JKGT,DELETED
ft_200HFRF,DELETED
ft_200GWSL,DELETED
ft_200JKBF,DELETED
ft_200GZGQ,DELETED
ft_200JQVN,DELETED
ft_200JQDS,DELETED
ft_200JQYR,DELETED
ft_200HBVM,DELETED
ft_200JKLB,DELETED
ft_200JPDF,DELETED
ft_200HDWX,DELETED
ft_200JRBM,DELETED
ft_200HFVZ,DELETED
ft_200JLCR,DELETED
ft_200JTNF,DELETED
ft_200JNRF,DELETED
ft_200JRPJ,DELETED
ft_200JSJV,DELETED
ft_200HDKV,DELETED
ft_200JPYW,DELETED
ft_200JNFD,DELETED
ft_200JRBB,DELETED
ft_200GYVL,DELETED
ft_200GZGK,DELETED
ft_200JMYN,DELETED
ft_200JJMZ,DELETED
ft_200GWVB,DELETED
ft_200JSJT,DELETED
ft_200GRFF,DELETED
ft_200JKPR,DELETED
ft_200JQMG,DELETED
ft_200JKGB,DELETED
ft_200JNQF,DELETED
ft_200GWLK,DELETED
ft_200JKBH,DELETED
ft_200JLPK,DELETED
ft_200JMMV,DELETED
ft_200JNJS,DELETED
ft_200GWMM,DELETED
ft_200JTZZ,DELETED
ft_200JVSK,DELETED
ft_200GZVT,DELETED
ft_200JTSS,DELETED
ft_200GWZT,DELETED
ft_200GXTN,DELETED
ft_200JQTG,DELETED
ft_200GRHN,DELETED
ft_200JJPB,DELETED
ft_200HFQN,DELETED
ft_200HDDW,DELETED
ft_200GVPM,DELETED
ft_200HFBL,DELETED
ft_200JJLB,DELETED
ft_200JPDL,DELETED
ft_200JLND,DELETED
ft_200JRTZ,DELETED
ft_200JSXK,DELETED
ft_200GWND,DELETED
ft_200JHZR,DELETED
ft_200JMYK,DELETED
ft_200GZJB,DELETED
ft_200HCPF,DELETED
ft_200HCZB,DELETED
ft_200HFPK,DELETED
ft_200JPMZ,DELETED
ft_200HFLM,DELETED
ft_200JTRW,DELETED
ft_200GVMF,DELETED
ft_200HBBT,DELETED
ft_200JMWV,DELETED
ft_200HCCX,DELETED
ft_200GVNM,DELETED
ft_200JTCM,DELETED
ft_200JLMM,DELETED
ft_200GWNQ,DELETED
ft_200GYHJ,DELETED
ft_200JSKX,DELETED
ft_200JQGT,DELETED
ft_200GRBN,DELETED
ft_200HCLS,DELETED
ft_200JKPJ,DELETED
ft_200JPRW,DELETED
ft_200JSCP,DELETED
ft_200JPLC,DELETED
ft_200JTXR,DELETED
ft_200JKZL,DELETED
ft_200JMXS,DELETED
ft_200JRXW,DELETED
ft_200GZQZ,DELETED
ft_200GWTS,DELETED
ft_200HGCN,DELETED
ft_200JRGZ,DELETED
ft_200JKPV,DELETED
ft_200JRFJ,DELETED
ft_200GRBC,DELETED
ft_200HHJH,DELETED
ft_200HDFL,DELETED
ft_200JLCM,DELETED
ft_200JQZK,DELETED
ft_200GZWX,DELETED
ft_200JRLR,DELETED
ft_200GWPK,DELETED
ft_200HCDW,DELETED
ft_200GYNX,DELETED
ft_200JQJM,DELETED
ft_200JTFH,DELETED
ft_200HFRD,DELETED
ft_200JSJF,DELETED
ft_200JJSZ,DELETED
ft_200JKTR,DELETED
ft_200HDGB,DELETED
ft_200JSBP,DELETED
ft_200HBYP,DELETED
ft_200GYCY,DELETED
ft_200HBVT,DELETED
ft_200GYSG,DELETED
ft_200GXWR,DELETED
ft_200HDDF,DELETED
ft_200HBVX,DELETED
ft_200HFSR,DELETED
ft_200JTMY,DELETED
ft_200HFPB,DELETED
ft_200GXCT,DELETED
ft_200GZDS,DELETED
ft_200JVDT,DELETED
ft_200HCGG,DELETED
ft_200JLVX,DELETED
ft_200GWZV,DELETED
ft_200JSFR,DELETED
ft_200GWPF,DELETED
ft_200JTTC,DELETED
ft_200HDHB,DELETED
ft_200JRVT,DELETED
ft_200JJPD,DELETED
ft_200HFGT,DELETED
ft_200HDXW,DELETED
ft_200JTTX,DELETED
ft_200JRYK,DELETED
ft_200JQCQ,DELETED
ft_200JHZF,DELETED
ft_200JQZH,DELETED
ft_200JRPC,DELETED
ft_200GXTT,DELETED
ft_200GXZD,DELETED
ft_200GWXN,DELETED
ft_200JRVP,DELETED
ft_200GYXQ,DELETED
ft_200JPXX,DELETED
ft_200JRRQ,DELETED
ft_200HHHT,DELETED
ft_200GXBP,DELETED
ft_200JHVR,DELETED
ft_200HGLP,DELETED
ft_200JNKB,DELETED
ft_200JRXP,DELETED
ft_200JNRW,DELETED
ft_200GZYN,DELETED
ft_200JVDJ,DELETED
ft_200JSDB,DELETED
ft_200GRFV,DELETED
ft_200JKJL,DELETED
ft_200JQHY,DELETED
ft_200JLGC,DELETED
ft_200HDPT,DELETED
ft_200JVKD,DELETED
ft_200JJFD,DELETED
ft_200JMBT,DELETED
ft_200GXPW,DELETED
ft_200HFXX,DELETED
ft_200HFWK,DELETED
ft_200GYCQ,DELETED
ft_200HHDH,DELETED
ft_200JRHK,DELETED
ft_200HFVF,DELETED
ft_200JKMV,DELETED
ft_200HBDB,DELETED
ft_200JPYT,DELETED
ft_200GWDX,DELETED
ft_200HCLQ,DELETED
ft_200JSLY,DELETED
ft_200GYYN,DELETED
ft_200JHZT,DELETED
ft_200JTSV,DELETED
ft_200GWFM,DELETED
ft_200JKDV,DELETED
ft_200HGCD,DELETED
ft_200GRFJ,DELETED
ft_200GRCG,DELETED
ft_200HDPM,DELETED
ft_200JTZH,DELETED
ft_200HCBS,DELETED
ft_200HFHP,DELETED
ft_200JNCW,DELETED
ft_200JMMS,DELETED
ft_200JLKT,DELETED
ft_200JVRV,DELETED
ft_200JRNV,DELETED
ft_200JPNG,DELETED
ft_200JKFJ,DELETED
ft_200JLKS,DELETED
ft_200JVJM,DELETED
ft_200JJVP,DELETED
ft_200GWWJ,DELETED
ft_200HBYH,DELETED
ft_200JKTH,DELETED
ft_200GXMS,DELETED
ft_200JPJK,DELETED
ft_200HDBD,DELETED
ft_200JNQK,DELETED
ft_200HFKT,DELETED
ft_200HCYK,DELETED
ft_200HDNF,DELETED
ft_200GZTL,DELETED
ft_200JJTQ,DELETED
ft_200JTKG,DELETED
ft_200HHGQ,DELETED
ft_200GYQP,DELETED
ft_200GXLQ,DELETED
ft_200GZFR,DELETED
ft_200JHZB,DELETED
ft_200JPSN,DELETED
ft_200HFKJ,DELETED
ft_200GWYX,DELETED
ft_200HBJW,DELETED
ft_200HCYL,DELETED
ft_200JTLT,DELETED
ft_200GWYH,DELETED
ft_200JKLD,DELETED
ft_200JLKD,DELETED
ft_200JSLR,DELETED
ft_200JLRN,DELETED
ft_200JTQH,DELETED
ft_200JVLG,DELETED
ft_200JVMD,DELETED
ft_200HFWF,DELETED
ft_200HFQV,DELETED
ft_200JNKW,DELETED
ft_200JLPB,DELETED
ft_200GVGB,DELETED
ft_200GYPQ,DELETED
ft_200JQHB,DELETED
ft_200JNFJ,DELETED
ft_200HDQY,DELETED
ft_200JJMN,DELETED
ft_200JSMX,DELETED
ft_200GZNV,DELETED
ft_200JLCW,DELETED
ft_200HDJJ,DELETED
ft_200GZMT,DELETED
ft_200HHBV,DELETED
ft_200JLKK,DELETED
ft_200JTST,DELETED
ft_200JTTP,DELETED
ft_200JHYY,DELETED
ft_200GZFW,DELETED
ft_200HBRT,DELETED
ft_200GYRJ,DELETED
ft_200JQKZ,DELETED
ft_200HHJM,DELETED
ft_200GZHQ,DELETED
ft_200JRPN,DELETED
ft_200JVLY,DELETED
ft_200HBFK,DELETED
ft_200JVJJ,DELETED
ft_200JSMS,DELETED
ft_200GYQN,DELETED
ft_200HDQQ,DELETED
ft_200GWDG,DELETED
ft_200GVTL,DELETED
ft_200HGKW,DELETED
ft_200HHJK,DELETED
ft_200GWPS,DELETED
ft_200JHSF,DELETED
ft_200JPTF,DELETED
ft_200JPWX,DELETED
ft_200GYXH,DELETED
ft_200GXLN,DELETED
ft_200HDFF,DELETED
ft_200HGHF,DELETED
ft_200HCVF,DELETED
ft_200GRDX,DELETED
ft_200GYQB,DELETED
ft_200GYPD,DELETED
ft_200GZFM,DELETED
ft_200GRLM,DELETED
ft_200JRDL,DELETED
ft_200JJDV,DELETED
ft_200HCSB,DELETED
ft_200JJKJ,DELETED
ft_200GRML,DELETED
ft_200HDYV,DELETED
ft_200JPLW,DELETED
ft_200HDDX,DELETED
ft_200GYDN,DELETED
ft_200HGNL,DELETED
ft_200HFBJ,DELETED
ft_200JVGS,DELETED
ft_200HCKR,DELETED
ft_200JQBM,DELETED
ft_200JJCB,DELETED
ft_200JPLJ,DELETED
ft_200JJYW,DELETED
ft_200GVKP,DELETED
ft_200HFDL,DELETED
ft_200JLCV,DELETED
ft_200HGRF,DELETED
ft_200GZBT,DELETED
ft_200GZLP,DELETED
ft_200JJBP,DELETED
ft_200HCMN,DELETED
ft_200GZNL,DELETED
ft_200JSCW,DELETED
ft_200JPMH,DELETED
ft_200GRCY,DELETED
ft_200HFCG,DELETED
ft_200JMXQ,DELETED
ft_200JRPK,DELETED
ft_200HCMJ,DELETED
ft_200JMFN,DELETED
ft_200HHJJ,DELETED
ft_200GRCV,DELETED
ft_200HCYD,DELETED
ft_200HBNT,DELETED
ft_200GXSF,DELETED
ft_200JQZG,DELETED
ft_200HCPX,DELETED
ft_200GWQJ,DELETED
ft_200HHHH,DELETED
ft_200HFGM,DELETED
ft_200JVDN,DELETED
ft_200JNFS,DELETED
ft_200HCFT,DELETED
ft_200GYDK,DELETED
ft_200GVLR,DELETED
ft_200JTJT,DELETED
ft_200GWBY,DELETED
ft_200HCKJ,DELETED
ft_200HCWQ,DELETED
ft_200JTQK,DELETED
ft_200HBLL,DELETED
ft_200JPFW,DELETED
ft_200JPCQ,DELETED
ft_200JJYB,DELETED
ft_200GWGZ,DELETED
ft_200HFFP,DELETED
ft_200GVTF,DELETED
ft_200GYHZ,DELETED
ft_200JPNJ,DELETED
ft_200GYKL,DELETED
ft_200JKNC,DELETED
ft_200JKWZ,DELETED
ft_200JHXH,DELETED
ft_200JVDB,DELETED
ft_200HFST,DELETED
ft_200HBMP,DELETED
ft_200JRBQ,DELETED
ft_200HGSD,DELETED
ft_200HCPV,DELETED
ft_200JKGP,DELETED
ft_200GYSC,DELETED
ft_200JNXC,DELETED
ft_200JRXH,DELETED
ft_200HCYG,DELETED
ft_200JSTV,DELETED
ft_200GXGH,DELETED
ft_200GXTC,DELETED
ft_200JLTD,DELETED
ft_200JRKZ,DELETED
ft_200JKLT,DELETED
ft_200GWKH,DELETED
ft_200HGQM,DELETED
ft_200GVLY,DELETED
ft_200JTMP,DELETED
ft_200GWSQ,DELETED
ft_200JRTF,DELETED
ft_200JJSN,DELETED
ft_200HBSL,DELETED
ft_200HBFL,DELETED
ft_200JNBB,DELETED
ft_200JJGC,DELETED
ft_200JSFK,DELETED
ft_200HFMF,DELETED
ft_200HDDG,DELETED
ft_200JPCB,DELETED
ft_200GWYW,DELETED
ft_200JNBS,DELETED
ft_200GQZB,DELETED
ft_200HCFB,DELETED
ft_200GVKS,DELETED
ft_200GQZX,DELETED
ft_200JTZM,DELETED
ft_200HBRR,DELETED
ft_200JTHB,DELETED
ft_200JHWP,DELETED
ft_200JTLV,DELETED
ft_200GWZX,DELETED
ft_200JMRJ,DELETED
ft_200GXNQ,DELETED
ft_200JRML,DELETED
ft_200JQBF,DELETED
ft_200GXCS,DELETED
ft_200HCLF,DELETED
ft_200HBWW,DELETED
ft_200JMRG,DELETED
ft_200JMKP,DELETED
ft_200JSLD,DELETED
ft_200JQPJ,DELETED
ft_200JSTQ,DELETED
ft_200JSLF,DELETED
ft_200HGSC,DELETED
ft_200GXWS,DELETED
ft_200GXJD,DELETED
ft_200HFJZ,DELETED
ft_200JKHT,DELETED
ft_200JNSL,DELETED
ft_200HFLF,DELETED
ft_200HDKH,DELETED
ft_200JPKZ,DELETED
ft_200JTFD,DELETED
ft_200GVSP,DELETED
ft_200GWNP,DELETED
ft_200GZFS,DELETED
ft_200JKWY,DELETED
ft_200HBCL,DELETED
ft_200GYRC,DELETED
ft_200HDVC,DELETED
ft_200HCFP,DELETED
ft_200GZZT,DELETED
ft_200JNQJ,DELETED
ft_200HBKD,DELETED
ft_200JJNQ,DELETED
ft_200JMLQ,DELETED
ft_200GZZB,DELETED
ft_200HHCN,DELETED
ft_200GYPH,DELETED
ft_200JNJG,DELETED
ft_200JTFG,DELETED
ft_200HBCC,DELETED
ft_200HBML,DELETED
ft_200JKDC,DELETED
ft_200JLSP,DELETED
ft_200JNXQ,DELETED
ft_200GYYX,DELETED
ft_200JVMS,DELETED
ft_200HFYX,DELETED
ft_200HCNT,DELETED
ft_200JKZM,DELETED
ft_200GZKC,DELETED
ft_200GXBT,DELETED
ft_200HDWD,DELETED
ft_200JSQV,DELETED
ft_200HCQX,DELETED
ft_200GXYW,DELETED
ft_200GXPH,DELETED
ft_200JJDG,DELETED
ft_200GYGL,DELETED
ft_200GWKD,DELETED
ft_200JKLS,DELETED
ft_200JKQV,DELETED
ft_200JTMD,DELETED
ft_200HDNK,DELETED
ft_200JQJZ,DELETED
ft_200GZDB,DELETED
ft_200GVRN,DELETED
ft_200GWKS,DELETED
ft_200JJYT,DELETED
ft_200HCKX,DELETED
ft_200JJMD,DELETED
ft_200JPYL,DELETED
ft_200JRQT,DELETED
ft_200JPZL,DELETED
ft_200GVHL,DELETED
ft_200JRFM,DELETED
ft_200JTBY,DELETED
ft_200GZMR,DELETED
ft_200JLQF,DELETED
ft_200GWPQ,DELETED
ft_200HFGX,DELETED
ft_200GXZT,DELETED
ft_200HCSN,DELETED
ft_200HGFM,DELETED
ft_200JSTT,DELETED
ft_200HFJS,DELETED
ft_200JJVT,DELETED
ft_200JPCY,DELETED
ft_200HHGR,DELETED
ft_200HCGJ,DELETED
ft_200JSRD,DELETED
ft_200GXRJ,DELETED
ft_200HHKF,DELETED
ft_200GYQS,DELETED
ft_200JLHN,DELETED
ft_200JJRD,DELETED
ft_200HDSS,DELETED
ft_200GWVQ,DELETED
ft_200JMWQ,DELETED
ft_200JJRG,DELETED
ft_200HFJQ,DELETED
ft_200GZJN,DELETED
ft_200HGQP,DELETED
ft_200JVFW,DELETED
ft_200HCYF,DELETED
ft_200HFMC,DELETED
ft_200JJBW,DELETED
ft_200JRKQ,DELETED
ft_200JNDH,DELETED
ft_200GYZB,DELETED
ft_200JKQX,DELETED
ft_200JJWT,DELETED
ft_200JVHJ,DELETED
ft_200JRBP,DELETED
ft_200HDTV,DELETED
ft_200JTNT,DELETED
ft_200JNCX,DELETED
ft_200JKDL,DELETED
ft_200HCZM,DELETED
ft_200HGFQ,DELETED
ft_200HCJD,DELETED
ft_200HCHR,DELETED
ft_200JLYG,DELETED
ft_200GXYZ,DELETED
ft_200JKLQ,DELETED
ft_200JTCL,DELETED
ft_200JSGH,DELETED
ft_200HBQC,DELETED
ft_200HDQZ,DELETED
ft_200GYJJ,DELETED
ft_200HDXH,DELETED
ft_200JNFT,DELETED
ft_200JQMZ,DELETED
ft_200JJLL,DELETED
ft_200GYNG,DELETED
ft_200HFCJ,DELETED
ft_200JMBH,DELETED
ft_200JSKS,DELETED
ft_200GWYQ,DELETED
ft_200JQGC,DELETED
ft_200HDCY,DELETED
ft_200HFBF,DELETED
ft_200JHTD,DELETED
ft_200HFFT,DELETED
ft_200HDCX,DELETED
ft_200HBVQ,DELETED
ft_200GVZL,DELETED
ft_200HDWS,DELETED
ft_200JVMX,DELETED
ft_200JPPD,DELETED
ft_200JTRG,DELETED
ft_200GWTQ,DELETED
ft_200HCKK,DELETED
ft_200JSZR,DELETED
ft_200JMVV,DELETED
ft_200GWXX,DELETED
ft_200JVSX,DELETED
ft_200JSLZ,DELETED
ft_200JQCX,DELETED
ft_200HCQH,DELETED
ft_200HBLB,DELETED
ft_200JVGP,DELETED
ft_200JKWN,DELETED
ft_200JKXC,DELETED
ft_200JSLC,DELETED
ft_200JQQN,DELETED
ft_200GWJV,DELETED
ft_200JMVX,DELETED
ft_200JMSY,DELETED
ft_200JTBW,DELETED
ft_200GYFZ,DELETED
ft_200GYSM,DELETED
ft_200HCFG,DELETED
ft_200GWRF,DELETED
ft_200JMVP,DELETED
ft_200JSDR,DELETED
ft_200JPXN,DELETED
ft_200JTMQ,DELETED
ft_200JRCR,DELETED
ft_200JVHX,DELETED
ft_200GXPM,DELETED
ft_200JPGK,DELETED
ft_200GXVH,DELETED
ft_200JNTB,DELETED
ft_200GXVG,DELETED
ft_200HFQT,DELETED
ft_200JJYD,DELETED
ft_200JJPC,DELETED
ft_200GVVS,DELETED
ft_200HBYY,DELETED
ft_200JQJD,DELETED
ft_200JJRX,DELETED
ft_200HFTQ,DELETED
ft_200GVVH,DELETED
ft_200HGFR,DELETED
ft_200HDHN,DELETED
ft_200GXVZ,DELETED
ft_200GWFZ,DELETED
ft_200JQLF,DELETED
ft_200GRJB,DELETED
ft_200GRLX,DELETED
ft_200HDNX,DELETED
ft_200HGQK,DELETED
ft_200JNQV,DELETED
ft_200HBMK,DELETED
ft_200JSDC,DELETED
ft_200JPHY,DELETED
ft_200HFPC,DELETED
ft_200JLQJ,DELETED
ft_200JNLR,DELETED
ft_200GYMS,DELETED
ft_200GXKG,DELETED
ft_200HFSS,DELETED
ft_200JLVB,DELETED
ft_200JRCS,DELETED
ft_200JLQP,DELETED
ft_200HFHQ,DELETED
ft_200JNMV,DELETED
ft_200JHRW,DELETED
ft_200GWSV,DELETED
ft_200GYMD,DELETED
ft_200GZHM,DELETED
ft_200GYXT,DELETED
ft_200JQWB,DELETED
ft_200JMFZ,DELETED
ft_200HGPV,DELETED
ft_200JSBB,DELETED
ft_200HHBW,DELETED
ft_200JKPW,DELETED
ft_200HDYX,DELETED
ft_200HHFW,DELETED
ft_200JJJP,DELETED
ft_200HGVB,DELETED
ft_200GVNN,DELETED
ft_200HBTM,DELETED
ft_200HBLH,DELETED
ft_200GRDC,DELETED
ft_200JTKY,DELETED
ft_200JQDP,DELETED
ft_200HBMG,DELETED
ft_200JTQB,DELETED
ft_200GYST,DELETED
ft_200GVZC,DELETED
ft_200JQVF,DELETED
ft_200JQGX,DELETED
ft_200GWHH,DELETED
ft_200GWYG,DELETED
ft_200HCHF,DELETED
ft_200JTKS,DELETED
ft_200JVPB,DELETED
ft_200GYDV,DELETED
ft_200JPWJ,DELETED
ft_200HGCS,DELETED
ft_200JQTV,DELETED
ft_200JLWB,DELETED
ft_200JLHR,DELETED
ft_200JQJP,DELETED
ft_200JSVK,DELETED
ft_200GWQK,DELETED
ft_200JLFY,DELETED
ft_200JNMT,DELETED
ft_200JPQJ,DELETED
ft_200HGLJ,DELETED
ft_200GXXZ,DELETED
ft_200JLYH,DELETED
ft_200JMTS,DELETED
ft_200GRCR,DELETED
ft_200JJBH,DELETED
ft_200HFND,DELETED
ft_200GZDK,DELETED
ft_200JLPN,DELETED
ft_200GWGV,DELETED
ft_200JRGH,DELETED
ft_200HHGZ,DELETED
ft_200HBMN,DELETED
ft_200JTRJ,DELETED
ft_200GRLT,DELETED
ft_200JPGP,DELETED
ft_200HDZF,DELETED
ft_200JJDR,DELETED
ft_200JHTB,DELETED
ft_200JLFN,DELETED
ft_200GVTH,DELETED
ft_200HCYS,DELETED
ft_200GRBM,DELETED
ft_200JLWZ,DELETED
ft_200JSTZ,DELETED
ft_200HCXQ,DELETED
ft_200JJFJ,DELETED
ft_200JMFR,DELETED
ft_200JTQW,DELETED
ft_200GXYD,DELETED
ft_200GZRM,DELETED
ft_200GWMV,DELETED
ft_200HGLX,DELETED
ft_200JJQY,DELETED
ft_200HBJG,DELETED
ft_200JMBJ,DELETED
ft_200HGNP,DELETED
ft_200JMMR,DELETED
ft_200JTDY,DELETED
ft_200JPGM,DELETED
ft_200JNRM,DELETED
ft_200JHVM,DELETED
ft_200JSFM,DELETED
ft_200JJPL,DELETED
ft_200GWYN,DELETED
ft_200JHYV,DELETED
ft_200JTJK,DELETED
ft_200GZWL,DELETED
ft_200JPBF,DELETED
ft_200JJXJ,DELETED
ft_200HGZM,DELETED
ft_200GZFJ,DELETED
ft_200HDJR,DELETED
ft_200HFRB,DELETED
ft_200JQHG,DELETED
ft_200HCRM,DELETED
ft_200HFYG,DELETED
ft_200HBXV,DELETED
ft_200JQJH,DELETED
ft_200HBPK,DELETED
ft_200JPZC,DELETED
